Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Census Year Code,Census Year,Unit,Y1930,Y1930F,Y1930N,Y1950,Y1950F,Y1950N,Y1960,Y1960F,Y1960N,Y1970,Y1970F,Y1970N,Y1980,Y1980F,Y1980N,Y1990,Y1990F,Y1990N,Y2000,Y2000F,Y2000N,Y2010,Y2010F,Y2010N,Y2020,Y2020F,Y2020N
"117","'410","Republic of Korea","270081","Household members, female","60850","Number","1960","1960","No",,,,,,,"2147110.000000","A",,,,,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270081","Household members, female","60850","Number","1970","1970","No",,,,,,,,,,"7104967.000000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270081","Household members, female","60850","Number","1980","1980","No",,,,,,,,,,,,,"5411943.000000","A",,,,,,,,,,,,,
"117","'410","Republic of Korea","270081","Household members, female","60850","Number","1990","1990","No",,,,,,,,,,,,,,,,"3382558.000000","A",,,,,,,,,,
"117","'410","Republic of Korea","270081","Household members, female","60850","Number","2000","2000","No",,,,,,,,,,,,,,,,,,,"2060076.000000","A",,,,,,,
"117","'410","Republic of Korea","270081","Household members, female","60850","Number","2015","2015","No",,,,,,,,,,,,,,,,,,,,,,"1304735.000000","A",,,,
"117","'410","Republic of Korea","270081","Household members, female","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"1160778.000000","A",
"117","'410","Republic of Korea","270080","Household members, total","60850","Number","1960","1960","No",,,,,,,"5164461.000000","A",,,,,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270080","Household members, total","60850","Number","1970","1970","No",,,,,,,,,,"14115167.000000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270080","Household members, total","60850","Number","1980","1980","No",,,,,,,,,,,,,"10826748.000000","A",,,,,,,,,,,,,
"117","'410","Republic of Korea","270080","Household members, total","60850","Number","1990","1990","No",,,,,,,,,,,,,,,,"6661322.000000","A",,,,,,,,,,
"117","'410","Republic of Korea","270080","Household members, total","60850","Number","2000","2000","No",,,,,,,,,,,,,,,,,,,"4031065.000000","A",,,,,,,
"117","'410","Republic of Korea","270080","Household members, total","60850","Number","2015","2015","No",,,,,,,,,,,,,,,,,,,,,,"2569387.000000","A",,,,
"117","'410","Republic of Korea","270080","Household members, total","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"2314064.000000","A",
"117","'410","Republic of Korea","270080","Household members, total","50190","Average persons per holding (household members)","1970","1970","No",,,,,,,,,,"5.840000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270092","Household members, engaged in agriculture, male","60850","Number","1970","1970","No",,,,,,,,,,"3594326.000000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270092","Household members, engaged in agriculture, male","60850","Number","1990","1990","No",,,,,,,,,,,,,,,,"1588745.000000","A",,,,,,,,,,
"117","'410","Republic of Korea","270092","Household members, engaged in agriculture, male","60850","Number","2015","2015","No",,,,,,,,,,,,,,,,,,,,,,"1002365.000000","A",,,,
"117","'410","Republic of Korea","270092","Household members, engaged in agriculture, male","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"929585.000000","A",
"117","'410","Republic of Korea","270092","Household members, engaged in agriculture, male","62021","Percent of total persons (household members)","1970","1970","%",,,,,,,,,,"25.460000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270092","Household members, engaged in agriculture, male","62021","Percent of total persons (household members)","1990","1990","%",,,,,,,,,,,,,,,,"23.850000","A",,,,,,,,,,
"117","'410","Republic of Korea","270092","Household members, engaged in agriculture, male","62021","Percent of total persons (household members)","2015","2015","%",,,,,,,,,,,,,,,,,,,,,,"39.010000","A",,,,
"117","'410","Republic of Korea","270092","Household members, engaged in agriculture, male","62021","Percent of total persons (household members)","2020","2020","%",,,,,,,,,,,,,,,,,,,,,,,,,"40.170000","A",
"117","'410","Republic of Korea","270091","Household members, engaged in agriculture, female","60850","Number","1970","1970","No",,,,,,,,,,"3757933.000000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270091","Household members, engaged in agriculture, female","60850","Number","1990","1990","No",,,,,,,,,,,,,,,,"1482896.000000","A",,,,,,,,,,
"117","'410","Republic of Korea","270091","Household members, engaged in agriculture, female","60850","Number","2015","2015","No",,,,,,,,,,,,,,,,,,,,,,"981820.000000","A",,,,
"117","'410","Republic of Korea","270091","Household members, engaged in agriculture, female","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"866897.000000","A",
"117","'410","Republic of Korea","270091","Household members, engaged in agriculture, female","62021","Percent of total persons (household members)","1970","1970","%",,,,,,,,,,"26.620000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270091","Household members, engaged in agriculture, female","62021","Percent of total persons (household members)","1990","1990","%",,,,,,,,,,,,,,,,"22.260000","A",,,,,,,,,,
"117","'410","Republic of Korea","270091","Household members, engaged in agriculture, female","62021","Percent of total persons (household members)","2015","2015","%",,,,,,,,,,,,,,,,,,,,,,"38.210000","A",,,,
"117","'410","Republic of Korea","270091","Household members, engaged in agriculture, female","62021","Percent of total persons (household members)","2020","2020","%",,,,,,,,,,,,,,,,,,,,,,,,,"37.460000","A",
"117","'410","Republic of Korea","270090","Household members, engaged in agriculture, total","60850","Number","1970","1970","No",,,,,,,,,,"7352259.000000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270090","Household members, engaged in agriculture, total","60850","Number","1990","1990","No",,,,,,,,,,,,,,,,"3071641.000000","A",,,,,,,,,,
"117","'410","Republic of Korea","270090","Household members, engaged in agriculture, total","60850","Number","2015","2015","No",,,,,,,,,,,,,,,,,,,,,,"1984185.000000","A",,,,
"117","'410","Republic of Korea","270090","Household members, engaged in agriculture, total","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"1796482.000000","A",
"117","'410","Republic of Korea","270090","Household members, engaged in agriculture, total","62021","Percent of total persons (household members)","1970","1970","%",,,,,,,,,,"52.090000","A",,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","270090","Household members, engaged in agriculture, total","62021","Percent of total persons (household members)","1990","1990","%",,,,,,,,,,,,,,,,"46.110000","A",,,,,,,,,,
"117","'410","Republic of Korea","270090","Household members, engaged in agriculture, total","62021","Percent of total persons (household members)","2015","2015","%",,,,,,,,,,,,,,,,,,,,,,"77.220000","A",,,,
"117","'410","Republic of Korea","270090","Household members, engaged in agriculture, total","62021","Percent of total persons (household members)","2020","2020","%",,,,,,,,,,,,,,,,,,,,,,,,,"77.630000","A",
"117","'410","Republic of Korea","27010","Hired permanent workers","60850","Number","1960","1960","No",,,,,,,"240447.000000","A",,,,,,,,,,,,,,,,,,,
"117","'410","Republic of Korea","27010","Hired permanent workers","50191","Average persons per holding (hired permanent workers)","1960","1960","No",,,,,,,"0.100000","A",,,,,,,,,,,,,,,,,,,
"146","'498","Republic of Moldova","27002","Holdings","50260","Area","2011","2011","ha",,,,,,,,,,,,,,,,,,,,,,"2253371.000000","A",,,,
"146","'498","Republic of Moldova","27002","Holdings","5017","Average area","2011","2011","ha",,,,,,,,,,,,,,,,,,,,,,"2.500000","A",,,,
"146","'498","Republic of Moldova","27002","Holdings","60850","Number","2011","2011","No",,,,,,,,,,,,,,,,,,,,,,"902214.000000","A",,,,
"146","'498","Republic of Moldova","270030","Holdings with land size 0-<1","50260","Area","2011","2011","ha",,,,,,,,,,,,,,,,,,,,,,"245615.000000","A",,,,
"146","'498","Republic of Moldova","270030","Holdings with land size 0-<1","60850","Number","2011","2011","No",,,,,,,,,,,,,,,,,,,,,,"640438.000000","A",,,,
"146","'498","Republic of Moldova","270031","Holdings with land size 1-<2","50260","Area","2011","2011","ha",,,,,,,,,,,,,,,,,,,,,,"199602.000000","A",,,,
"146","'498","Republic of Moldova","270031","Holdings with land size 1-<2","60850","Number","2011","2011","No",,,,,,,,,,,,,,,,,,,,,,"139162.000000","A",,,,
"146","'498","Republic of Moldova","270032","Holdings with land size 2-<3","50260","Area","2011","2011","ha",,,,,,,,,,,,,,,,,,,,,,"156172.000000","A",,,,
"146","'498","Republic of Moldova","270032","Holdings with land size 2-<3","60850","Number","2011","2011","No",,,,,,,,,,,,,,,,,,,,,,"64482.000000","A",,,,
"146","'498","Republic of Moldova","270034","Holdings with land size 3-<4","50260","Area","2011","2011","ha",,,,,,,,,,,,,,,,,,,,,,"98153.000000","A",,,,
"146","'498","Republic of Moldova","270034","Holdings with land size 3-<4","60850","Number","2011","2011","No",,,,,,,,,,,,,,,,,,,,,,"28581.000000","A",,,,
"146","'498","Republic of Moldova","270035","Holdings with land size 4-<5","50260","Area","2011","2011","ha",,,,,,,,,,,,,,,,,,,,,,"52660.000000","A",,,,
"146","'498","Republic of Moldova","270035","Holdings with land size 4-<5","60850","Number","2011","2011","No",,,,,,,,,,,,,,,,,,,,,,"11933.000000","A",,,,
"146","'498","Republic of Moldova","270036","Holdings with land size 5-<10","50260","Area","2011","2011","ha",,,,,,,,,,,,,,,,,,,,,,"74138.000000","A",,,,
"146","'498","Republic of Moldova","270036","Holdings with land size 5-<10","60850","Number","2011","2011","No",,,,,,,,,,,,,,,,,,,,,,"11509.000000","A",,,,
"146","'498","Republic of Moldova","270037","Holdings with land size 10-<20","50260","Area","2011","2011","ha",,,,,,,,,,,,,,,,,,,,,,"24980.000000","A",,,,
"146","'498","Republic of Moldova","270037","Holdings with land size 10-<20","60850","Number","2011","2011","No",,,,,,,,,,,,,,,,,,,,,,"1868.000000","A",,,,
"146","'498","Republic of Moldova","270038","Holdings with land size 20-<50","50260","Area","2011","2011","ha",,,,,,,,,,,,,,,,,,,,,,"38454.000000","A",,,,
"146","'498","Republic of Moldova","270038","Holdings with land size 20-<50","60850","Number","2011","2011","No",,,,,,,,,,,,,,,,,,,,,,"1212.000000","A",,,,
"146","'498","Republic of Moldova","270039","Holdings with land size 50-<100","50260","Area","2011","2011","ha",,,,,,,,,,,,,,,,,,,,,,"44425.000000","A",,,,
"146","'498","Republic of Moldova","270039","Holdings with land size 50-<100","60850","Number","2011","2011","No",,,,,,,,,,,,,,,,,,,,,,"617.000000","A",,,,
"146","'498","Republic of Moldova","2700300","Holdings with land size 100-<200","50260","Area","2011","2011","ha",,,,,,,,,,,,,,,,,,,,,,"89860.000000","A",,,,
"146","'498","Republic of Moldova","2700300","Holdings with land size 100-<200","60850","Number","2011","2011","No",,,,,,,,,,,,,,,,,,,,,,"621.000000","A",,,,
"146","'498","Republic of Moldova","2700301","Holdings with land size 200-<500","50260","Area","2011","2011","ha",,,,,,,,,,,,,,,,,,,,,,"314416.000000","A",,,,
"146","'498","Republic of Moldova","2700301","Holdings with land size 200-<500","60850","Number","2011","2011","No",,,,,,,,,,,,,,,,,,,,,,"963.000000","A",,,,
"146","'498","Republic of Moldova","2700302","Holdings with land size 500-<1000","50260","Area","2011","2011","ha",,,,,,,,,,,,,,,,,,,,,,"378419.000000","A",,,,
"146","'498","Republic of Moldova","2700302","Holdings with land size 500-<1000","60850","Number","2011","2011","No",,,,,,,,,,,,,,,,,,,,,,"550.000000","A",,,,
"146","'498","Republic of Moldova","2700303","Holdings with land size 1000-<2500","50260","Area","2011","2011","ha",,,,,,,,,,,,,,,,,,,,,,"526646.000000","A",,,,
"146","'498","Republic of Moldova","2700303","Holdings with land size 1000-<2500","60850","Number","2011","2011","No",,,,,,,,,,,,,,,,,,,,,,"278.000000","A",,,,
"146","'498","Republic of Moldova","27004","Parcels","5018","Average number of parcels per holding","2011","2011","No",,,,,,,,,,,,,,,,,,,,,,"1.990000","A",,,,
"146","'498","Republic of Moldova","27004","Parcels","60850","Number","2011","2011","No",,,,,,,,,,,,,,,,,,,,,,"1797377.000000","A",,,,
"146","'498","Republic of Moldova","270060","Holdings owned by the holder or in owner-like possession","50260","Area","2011","2011","ha",,,,,,,,,,,,,,,,,,,,,,"1285138.000000","A",,,,
"146","'498","Republic of Moldova","270060","Holdings owned by the holder or in owner-like possession","6200","Percentage of total area","2011","2011","%",,,,,,,,,,,,,,,,,,,,,,"57.030000","A",,,,
"146","'498","Republic of Moldova","270060","Holdings owned by the holder or in owner-like possession","60850","Number","2011","2011","No",,,,,,,,,,,,,,,,,,,,,,"877290.000000","A","Category of land use for most European countries is UAA (Utilized Agricultural Area)",,,
"146","'498","Republic of Moldova","270060","Holdings owned by the holder or in owner-like possession","6201","Percent of total number","2011","2011","%",,,,,,,,,,,,,,,,,,,,,,"97.240000","A","Category of land use for most European countries is UAA (Utilized Agricultural Area)",,,
"146","'498","Republic of Moldova","270061","Holdings rented from others","50260","Area","2011","2011","ha",,,,,,,,,,,,,,,,,,,,,,"571504.000000","A",,,,
"146","'498","Republic of Moldova","270061","Holdings rented from others","6200","Percentage of total area","2011","2011","%",,,,,,,,,,,,,,,,,,,,,,"25.360000","A",,,,
"146","'498","Republic of Moldova","270061","Holdings rented from others","60850","Number","2011","2011","No",,,,,,,,,,,,,,,,,,,,,,"2685.000000","A","Category of land use for most European countries is UAA (Utilized Agricultural Area)",,,
"146","'498","Republic of Moldova","270061","Holdings rented from others","6201","Percent of total number","2011","2011","%",,,,,,,,,,,,,,,,,,,,,,"0.300000","A","Category of land use for most European countries is UAA (Utilized Agricultural Area)",,,
"146","'498","Republic of Moldova","270062","Holdings operated under other forms of tenure","50260","Area","2011","2011","ha",,,,,,,,,,,,,,,,,,,,,,"386899.000000","A",,,,
"146","'498","Republic of Moldova","270062","Holdings operated under other forms of tenure","6200","Percentage of total area","2011","2011","%",,,,,,,,,,,,,,,,,,,,,,"17.170000","A",,,,
"146","'498","Republic of Moldova","270062","Holdings operated under other forms of tenure","60850","Number","2011","2011","No",,,,,,,,,,,,,,,,,,,,,,"22239.000000","A","Category of land use for most European countries is UAA (Utilized Agricultural Area)",,,
"146","'498","Republic of Moldova","270062","Holdings operated under other forms of tenure","6201","Percent of total number","2011","2011","%",,,,,,,,,,,,,,,,,,,,,,"2.460000","A","Category of land use for most European countries is UAA (Utilized Agricultural Area)",,,
"146","'498","Republic of Moldova","270052","Holdings operated by civil persons, male","60850","Number","2011","2011","No",,,,,,,,,,,,,,,,,,,,,,"571573.000000","A",,,,
"146","'498","Republic of Moldova","270051","Holdings operated by civil persons, female","60850","Number","2011","2011","No",,,,,,,,,,,,,,,,,,,,,,"327195.000000","A",,,,
"146","'498","Republic of Moldova","270050","Holdings operated by civil persons, total","60850","Number","2011","2011","No",,,,,,,,,,,,,,,,,,,,,,"898768.000000","A",,,,
